"APS","SE","data","tweets","casos","casos_est","casos_estmin","casos_estmax","tmin","Rt","pRt1","inc","cor","nivel"
"AP3.1",201206,"2012-02-08",87,137,137,137,137,23.8333333333333,1.15409836065574,0.966791153712491,18.6194936584995,2,"amarelo"
"AP3.1",201207,"2012-02-15",120,147,147,147,147,23,1.16761363636364,0.983748934535177,19.9785807868571,3,"laranja"
"AP3.1",201208,"2012-02-22",102,190,190,190,190,23.5714285714286,1.15328467153285,0.982980840525251,25.8226554387949,3,"laranja"
"AP3.1",201209,"2012-02-29",222,257,257,257,257,24.3333333333333,1.25316455696203,0.999882124707213,34.928539198791,3,"laranja"
"AP3.1",201210,"2012-03-07",242,318,318,318,318,22.7142857142857,1.28787878787879,0.999998309327721,43.2189706817725,3,"laranja"
"AP3.1",201211,"2012-03-14",206,375,375,375,375,23.2857142857143,1.24183006535948,0.999996137828373,50.9657673134109,3,"laranja"
"AP3.1",201212,"2012-03-21",252,475,475,475,475,23,1.22947368421053,0.999998942046542,64.5566385969872,3,"laranja"
"AP3.1",201213,"2012-03-28",267,480,480,480,480,23.2,1.13869863013699,0.999408559657457,65.236182161166,3,"laranja"
"AP3.1",201214,"2012-04-04",262,375,375,375,375,22.7142857142857,1,0.5,50.9657673134109,3,"laranja"
"AP3.1",201215,"2012-04-11",300,514,514,514,514,22.6666666666667,1.02932330827068,0.773620515109425,69.8570783975819,3,"laranja"
"AP3.1",201216,"2012-04-18",442,569,569,569,569,20.8333333333333,1.06501095690285,0.952961803235857,77.3320576035488,3,"laranja"
"AP3.1",201217,"2012-04-25",556,615,615,615,615,21.2857142857143,1.16460905349794,0.999990432051349,83.5838583939939,2,"amarelo"
"AP3.1",201218,"2012-05-02",429,550,550,550,550,19.4285714285714,1.02120141342756,0.730587279098825,74.7497920596694,2,"amarelo"
"AP3.1",201219,"2012-05-09",561,602,602,602,602,19.5714285714286,1.01903114186851,0.711507010189433,81.817045127129,2,"amarelo"
"AP3.1",201220,"2012-05-16",437,558,558,558,558,17.8,0.967741935483871,0.166823322252195,75.8370617623555,2,"amarelo"
"AP3.1",201221,"2012-05-23",323,435,435,435,435,17.8571428571429,0.932748538011696,0.0227052246096391,59.1202900835567,2,"amarelo"
"AP3.1",201222,"2012-05-30",377,338,338,338,338,20.6666666666667,0.83448275862069,0.000000518337835875293,45.9371449384877,2,"amarelo"
"AP3.1",201223,"2012-06-06",271,314,314,314,314,20.7142857142857,0.816679188580015,0.000000339735205301395,42.6753358304294,1,"verde"
"AP3.1",201224,"2012-06-13",215,244,244,244,244,19.1666666666667,0.824287028518859,0.00000879827924005205,33.161725931926,1,"verde"
"AP3.1",201225,"2012-06-20",162,152,152,152,152,20.3333333333333,0.792410714285714,0.00000167803479078632,20.6581243510359,1,"verde"
"AP3.1",201226,"2012-06-27",169,158,158,158,158,17.5,0.780281690140845,0.0000055411895723001,21.4735766280505,1,"verde"
"AP3.1",201227,"2012-07-04",148,110,110,110,110,17.7142857142857,0.75812274368231,0.00000845136917226874,14.9499584119339,1,"verde"
"AP3.1",201228,"2012-07-11",147,90,90,90,90,17.1428571428571,0.852380952380952,0.013034540638195,12.2317841552186,1,"verde"
"AP3.1",201229,"2012-07-18",94,52,52,52,52,17.1428571428571,0.70391061452514,0.00000832266092309908,7.06725306745965,1,"verde"
"AP3.1",201230,"2012-07-25",66,47,47,47,47,18,0.75,0.00131485325588487,6.38770950328084,1,"verde"
"AP3.1",201231,"2012-08-01",90,63,63,63,63,18.8571428571429,0.857142857142857,0.0744282329292787,8.56224890865304,1,"verde"
"AP3.1",201232,"2012-08-08",84,71,71,71,71,16,1.11728395061728,0.847887526988492,9.64951861133914,1,"verde"
"AP3.1",201233,"2012-08-15",63,61,61,61,61,17.2857142857143,1.07734806629834,0.765123066016238,8.29043148298151,1,"verde"
"AP3.1",201234,"2012-08-22",56,52,52,52,52,17.1428571428571,0.943589743589744,0.285801021731732,7.06725306745965,1,"verde"
"AP3.1",201235,"2012-08-29",63,23,23,23,23,17.5714285714286,0.739130434782609,0.00355244716097891,3.12590039522254,1,"verde"
"AP3.1",201236,"2012-09-05",53,25,25,25,25,17.4285714285714,0.735294117647059,0.0093321165949265,3.39771782089406,1,"verde"
"AP3.1",201237,"2012-09-12",84,23,23,23,23,20.4285714285714,0.71,0.0129221937906708,3.12590039522254,1,"verde"
"AP3.1",201238,"2012-09-19",69,33,33,33,33,20.8,1.14084507042254,0.792072253117845,4.48498752358016,1,"verde"
"AP3.1",201239,"2012-09-26",49,17,17,17,17,16.7142857142857,0.901234567901235,0.258960515399522,2.31044811820796,1,"verde"
"AP3.1",201240,"2012-10-03",52,17,17,17,17,18.5714285714286,0.917808219178082,0.305486844978012,2.31044811820796,1,"verde"
"AP3.1",201241,"2012-10-10",48,14,14,14,14,20.5714285714286,0.716417910447761,0.037346265039883,1.90272197970067,1,"verde"
"AP3.1",201242,"2012-10-17",63,10,10,10,10,19.7142857142857,0.854166666666667,0.227870639718957,1.35908712835762,1,"verde"
"AP3.1",201243,"2012-10-24",87,22,22,22,22,22.7142857142857,1.1219512195122,0.704982194425721,2.98999168238677,1,"verde"
"AP3.1",201244,"2012-10-31",60,12,12,12,12,23.2857142857143,0.956521739130435,0.41612887701129,1.63090455402915,1,"verde"
"AP3.1",201245,"2012-11-07",53,28,28,28,28,22.6,1.40909090909091,0.960757486330491,3.80544395940135,2,"amarelo"
"AP3.1",201246,"2012-11-14",70,17,17,17,17,20.4285714285714,0.919354838709677,0.322748381778911,2.31044811820796,2,"amarelo"
"AP3.1",201247,"2012-11-21",64,13,13,13,13,21,1.01754385964912,0.537282519371637,1.76681326686491,2,"amarelo"
"AP3.1",201248,"2012-11-28",74,19,19,19,19,21.7142857142857,0.844827586206897,0.19106290526461,2.58226554387949,2,"amarelo"
"AP3.1",201249,"2012-12-05",86,32,32,32,32,23.8571428571429,1.30612244897959,0.921966849003116,4.3490788107444,1,"verde"
"AP3.1",201250,"2012-12-12",86,21,21,21,21,24.75,1.125,0.754368771108539,2.85408296955101,1,"verde"
"AP3.1",201251,"2012-12-19",71,21,21,21,21,25,1.02777777777778,0.565920422845367,2.85408296955101,2,"amarelo"
"AP3.1",201252,"2012-12-26",72,13,13,13,13,25.7142857142857,0.743243243243243,0.046345015449189,1.76681326686491,2,"amarelo"
"AP3.1",201301,"2013-01-02",96,21,21,21,21,24,1,0.5,2.85408296955101,2,"amarelo"
"AP3.1",201302,"2013-01-09",135,56,56,56,56,22.6,1.63636363636364,0.998303057968213,7.6108879188027,2,"amarelo"
"AP3.1",201303,"2013-01-16",212,54,54,54,54,22,1.45555555555556,0.997207996483389,7.33907049313117,2,"amarelo"
"AP3.1",201304,"2013-01-23",195,65,65,65,65,23,1.33587786259542,0.994184396270926,8.83406633432456,3,"laranja"
"AP3.1",201305,"2013-01-30",185,85,85,85,85,23,1.16571428571429,0.932150647340878,11.5522405910398,3,"laranja"
"AP3.1",201306,"2013-02-06",184,100,100,100,100,22.8571428571429,1.22549019607843,0.984719130537463,13.5908712835762,3,"laranja"
"AP3.1",201307,"2013-02-13",224,127,127,127,127,25.2857142857143,1.248,0.995602572465635,17.2604065301418,3,"laranja"
"AP3.1",201308,"2013-02-20",440,219,219,219,219,25.1428571428571,1.42948717948718,0.9999994766099,29.764008111032,3,"laranja"
"AP3.1",201309,"2013-02-27",473,293,293,293,293,23,1.43273542600897,0.999999997913264,39.8212528608784,3,"laranja"
"AP3.1",201310,"2013-03-06",474,336,336,336,336,24.4285714285714,1.32707355242567,0.999999971888122,45.6653275128162,3,"laranja"
"AP3.1",201311,"2013-03-13",659,429,429,429,429,24.2857142857143,1.24764150943396,0.999999267993693,58.3048378065421,3,"laranja"
"AP3.1",201312,"2013-03-20",869,413,413,413,413,22.8,1.11342155009452,0.994438535607312,56.1302984011699,3,"laranja"
"AP3.1",201313,"2013-03-27",852,473,473,473,473,22.5714285714286,1.11629881154499,0.996974405506156,64.2848211713156,3,"laranja"
"AP3.1",201314,"2013-04-03",932,517,517,517,517,22.7142857142857,1.06692015209125,0.954327975975879,70.2648045360892,3,"laranja"
"AP3.1",201315,"2013-04-10",1369,459,459,459,459,22.8571428571429,1.0327868852459,0.80551900109319,62.382099191615,3,"laranja"
"AP3.1",201316,"2013-04-17",783,355,355,355,355,20,0.918564527260179,0.012588713102093,48.2475930566957,3,"laranja"
"AP3.1",201317,"2013-04-24",601,222,222,222,222,18.6666666666667,0.778362133734035,0.000000000629824414843938,30.1717342495393,3,"laranja"
"AP3.1",201318,"2013-05-01",443,183,183,183,183,20.2857142857143,0.733590733590734,0.0000000000335327321465684,24.8712944489445,2,"amarelo"
"AP3.1",201319,"2013-05-08",368,106,106,106,106,17.8333333333333,0.672368421052632,0.00000000000119726450975577,14.4063235605908,1,"verde"
"AP3.1",201320,"2013-05-15",304,80,80,80,80,19.3333333333333,0.722113502935421,0.000000794920177016323,10.872697026861,1,"verde"
"AP3.1",201321,"2013-05-22",206,68,68,68,68,19.6666666666667,0.688346883468835,0.00000188427818381687,9.24179247283185,1,"verde"
"AP3.1",201322,"2013-05-29",193,57,57,57,57,18.8571428571429,0.807086614173228,0.0109703305034714,7.74679663163846,1,"verde"
"AP3.1",201323,"2013-06-05",164,41,41,41,41,19,0.809756097560976,0.0212322750354048,5.57225722626626,1,"verde"
"AP3.1",201324,"2013-06-12",146,31,31,31,31,19.4285714285714,0.77710843373494,0.0153812538874645,4.21317009790864,1,"verde"
"AP3.1",201325,"2013-06-19",150,18,18,18,18,19.1428571428571,0.697674418604651,0.00405427501781408,2.44635683104372,1,"verde"
"AP3.1",201326,"2013-06-26",123,15,15,15,15,19.4285714285714,0.711111111111111,0.0176055100899044,2.03863069253644,1,"verde"
"AP3.1",201327,"2013-07-03",88,15,15,15,15,17.5714285714286,0.75,0.06423771604288,2.03863069253644,1,"verde"
"AP3.1",201328,"2013-07-10",90,7,7,7,7,15.4285714285714,0.770833333333333,0.11493220348456,0.951360989850337,1,"verde"
"AP3.1",201329,"2013-07-17",84,11,11,11,11,19.2,0.891891891891892,0.315228245893401,1.49499584119339,1,"verde"
"AP3.1",201330,"2013-07-24",57,6,6,6,6,16.7142857142857,0.727272727272727,0.114402770617179,0.815452277014575,1,"verde"
"AP3.1",201331,"2013-07-31",148,5,5,5,5,15.1428571428571,0.916666666666667,0.382995912122398,0.679543564178812,1,"verde"
"AP3.1",201332,"2013-08-07",155,4,4,4,4,18.4285714285714,0.681818181818182,0.121492477017455,0.54363485134305,1,"verde"
"AP3.1",201333,"2013-08-14",71,3,3,3,3,17.2857142857143,0.8,0.278598546981812,0.407726138507287,1,"verde"
"AP3.1",201334,"2013-08-21",97,2,2,2,2,18.1428571428571,0.75,0.25172233581543,0.271817425671525,1,"verde"
"AP3.1",201335,"2013-08-28",63,1,1,1,1,16.5,0.666666666666667,0.21197509765625,0.135908712835762,1,"verde"
"AP3.1",201336,"2013-09-04",55,1,1,1,1,18.1428571428571,0.666666666666667,0.25390625,0.135908712835762,1,"verde"
"AP3.1",201337,"2013-09-11",46,0,0,0,0,18.4285714285714,0.5,0.1875,0,1,"verde"
"AP3.1",201338,"2013-09-18",115,1,1,1,1,20.8333333333333,1,0.5,0.135908712835762,1,"verde"
"AP3.1",201339,"2013-09-25",45,4,4,4,4,19.5714285714286,2.5,0.890625,0.54363485134305,1,"verde"
"AP3.1",201340,"2013-10-02",56,3,3,3,3,20.5714285714286,1.6,0.80615234375,0.407726138507287,1,"verde"
"AP3.1",201341,"2013-10-09",53,1,1,1,1,17,1,0.5,0.135908712835762,1,"verde"
"AP3.1",201342,"2013-10-16",57,2,2,2,2,20.5,0.75,0.29052734375,0.271817425671525,1,"verde"
"AP3.1",201343,"2013-10-23",69,3,3,3,3,22.7142857142857,1,0.5,0.407726138507287,1,"verde"
"AP3.1",201344,"2013-10-30",66,1,1,1,1,19.7142857142857,1,0.5,0.135908712835762,1,"verde"
"AP3.1",201345,"2013-11-06",54,1,1,1,1,19.4285714285714,0.833333333333333,0.376953125,0.135908712835762,1,"verde"
"AP3.1",201346,"2013-11-13",63,4,4,4,4,22,1.2,0.623046875,0.54363485134305,1,"verde"
"AP3.1",201347,"2013-11-20",86,3,3,3,3,21.1428571428571,1.33333333333333,0.70947265625,0.407726138507287,1,"verde"
"AP3.1",201348,"2013-11-27",74,5,5,5,5,22.6,1.5,0.820358276367187,0.679543564178812,1,"verde"
"AP3.1",201349,"2013-12-04",60,2,2,2,2,22.8571428571429,0.833333333333333,0.331811904907227,0.271817425671525,1,"verde"
"AP3.1",201350,"2013-12-11",NA,3,3,3,3,22.3333333333333,1,0.5,0.407726138507287,2,"amarelo"
"AP3.1",201351,"2013-12-18",NA,2,2,2,2,22.2857142857143,0.7,0.227249145507812,0.271817425671525,2,"amarelo"
"AP3.1",201352,"2013-12-25",NA,0,0,0,0,22.8571428571429,0.714285714285714,0.2744140625,0,2,"amarelo"
"AP3.1",201401,"2014-01-01",27,6,6,6,6,25,1.6,0.80615234375,0.815452277014575,2,"amarelo"
"AP3.1",201402,"2014-01-08",77,19,19,19,19,24.1428571428571,3.125,0.998948799213395,2.58226554387949,2,"amarelo"
"AP3.1",201403,"2014-01-15",82,31,31,31,31,23.5714285714286,2.24,0.999774241364043,4.21317009790864,2,"amarelo"
"AP3.1",201404,"2014-01-22",76,36,36,36,36,24.4285714285714,1.53571428571429,0.99437152947852,4.89271366208745,3,"laranja"
"AP3.1",201405,"2014-01-29",91,19,19,19,19,24.7142857142857,1,0.5,2.58226554387949,3,"laranja"
"AP3.1",201406,"2014-02-05",65,12,12,12,12,25,0.779069767441861,0.0615045531576739,1.63090455402915,3,"laranja"
"AP3.1",201407,"2014-02-12",77,18,18,18,18,24.5714285714286,0.73134328358209,0.0464079604910947,2.44635683104372,3,"laranja"
"AP3.1",201408,"2014-02-19",68,11,11,11,11,22.4285714285714,0.836734693877551,0.198285079072758,1.49499584119339,2,"amarelo"
"AP3.1",201409,"2014-02-26",77,10,10,10,10,24.2857142857143,0.951219512195122,0.411072121226095,1.35908712835762,2,"amarelo"
"AP3.1",201410,"2014-03-05",75,3,3,3,3,23.2857142857143,0.615384615384615,0.0279486133498557,0.407726138507287,2,"amarelo"
"AP3.1",201411,"2014-03-12",66,4,4,4,4,23.8571428571429,0.708333333333333,0.134093625527385,0.54363485134305,2,"amarelo"
"AP3.1",201412,"2014-03-19",92,12,12,12,12,23.7142857142857,1.11764705882353,0.63206059957156,1.63090455402915,2,"amarelo"
"AP3.1",201413,"2014-03-26",63,13,13,13,13,21.8571428571429,1.52631578947368,0.928067455779725,1.76681326686491,2,"amarelo"
"AP3.1",201414,"2014-04-02",65,6,6,6,6,22.7142857142857,1.06896551724138,0.60257817300857,0.815452277014575,2,"amarelo"
"AP3.1",201415,"2014-04-09",76,7,7,7,7,21.5714285714286,0.838709677419355,0.252201880011413,0.951360989850337,2,"amarelo"
"AP3.1",201416,"2014-04-16",62,3,3,3,3,21.8571428571429,0.615384615384615,0.0586376029787063,0.407726138507287,1,"verde"
"AP3.1",201417,"2014-04-23",64,8,8,8,8,21.5714285714286,1.125,0.635833759559318,1.0872697026861,1,"verde"
"AP3.1",201418,"2014-04-30",107,11,11,11,11,17.3333333333333,1.22222222222222,0.73880130975158,1.49499584119339,1,"verde"
"AP3.1",201419,"2014-05-07",159,12,12,12,12,20.1428571428571,1.40909090909091,0.894195715619242,1.63090455402915,1,"verde"
"AP3.1",201420,"2014-05-14",114,13,13,13,13,17,1.16129032258065,0.730708612377027,1.76681326686491,2,"amarelo"
"AP3.1",201421,"2014-05-21",92,13,13,13,13,20,1.05555555555556,0.592439382387501,1.76681326686491,2,"amarelo"
"AP3.1",201422,"2014-05-28",80,6,6,6,6,18.4285714285714,0.842105263157895,0.235184265929073,0.815452277014575,2,"amarelo"
"AP3.1",201423,"2014-06-04",55,5,5,5,5,18.7142857142857,0.75,0.140304858849177,0.679543564178812,2,"amarelo"
"AP3.1",201424,"2014-06-11",62,3,3,3,3,19.2857142857143,0.583333333333333,0.0494358747964727,0.407726138507287,1,"verde"
"AP3.1",201425,"2014-06-18",63,8,8,8,8,18.5714285714286,1.14285714285714,0.644464448094368,1.0872697026861,1,"verde"
"AP3.1",201426,"2014-06-25",80,7,7,7,7,16.6666666666667,1.125,0.635833759559318,0.951360989850337,1,"verde"
"AP3.1",201427,"2014-07-02",49,5,5,5,5,19.5,1.11111111111111,0.628585320635466,0.679543564178812,1,"verde"
"AP3.1",201428,"2014-07-09",62,3,3,3,3,18.8571428571429,0.75,0.195764152565971,0.407726138507287,1,"verde"
"AP3.1",201429,"2014-07-16",55,3,3,3,3,17,0.733333333333333,0.212178111076355,0.407726138507287,1,"verde"
"AP3.1",201430,"2014-07-23",60,6,6,6,6,16.8571428571429,1.09090909090909,0.584094047546386,0.815452277014575,1,"verde"
"AP3.1",201431,"2014-07-30",64,4,4,4,4,16.4285714285714,1.08333333333333,0.580590128898621,0.54363485134305,1,"verde"
"AP3.1",201432,"2014-08-06",64,4,4,4,4,15.4285714285714,1.07692307692308,0.577490508556366,0.54363485134305,1,"verde"
"AP3.1",201433,"2014-08-13",42,2,2,2,2,16,0.714285714285714,0.202436447143555,0.271817425671525,1,"verde"
"AP3.1",201434,"2014-08-20",47,4,4,4,4,18,1,0.5,0.54363485134305,1,"verde"
"AP3.1",201435,"2014-08-27",81,4,4,4,4,17.1666666666667,1,0.5,0.54363485134305,1,"verde"
"AP3.1",201436,"2014-09-03",53,6,6,6,6,17.4285714285714,1.4,0.797563552856445,0.815452277014575,1,"verde"
"AP3.1",201437,"2014-09-10",45,3,3,3,3,17.5714285714286,0.928571428571429,0.422509491443634,0.407726138507287,1,"verde"
"AP3.1",201438,"2014-09-17",62,9,9,9,9,19.2857142857143,1.38461538461538,0.819202695973217,1.22317841552186,1,"verde"
"AP3.1",201439,"2014-09-24",80,6,6,6,6,18.7142857142857,1,0.5,0.815452277014575,1,"verde"
"AP3.1",201440,"2014-10-01",65,6,6,6,6,19.8333333333333,1.16666666666667,0.686448714921426,0.815452277014575,1,"verde"
"AP3.1",201441,"2014-10-08",134,4,4,4,4,17.1428571428571,0.761904761904762,0.202516123070381,0.54363485134305,1,"verde"
"AP3.1",201442,"2014-10-15",105,13,13,13,13,20.8571428571429,1.4375,0.872062460228335,1.76681326686491,1,"verde"
"AP3.1",201443,"2014-10-22",88,2,2,2,2,20.2857142857143,0.826086956521739,0.266354627618058,0.271817425671525,1,"verde"
"AP3.1",201444,"2014-10-29",58,3,3,3,3,21.2857142857143,0.947368421052632,0.43396970021422,0.407726138507287,1,"verde"
"AP3.1",201445,"2014-11-05",55,4,4,4,4,22.8571428571429,0.5,0.0377593487501144,0.54363485134305,1,"verde"
"AP3.1",201446,"2014-11-12",47,6,6,6,6,20.7142857142857,1.44444444444444,0.808344841003418,0.815452277014575,1,"verde"
"AP3.1",201447,"2014-11-19",50,3,3,3,3,19.4285714285714,1,0.5,0.407726138507287,1,"verde"
"AP3.1",201448,"2014-11-26",46,2,2,2,2,22.6666666666667,0.846153846153846,0.338819742202759,0.271817425671525,1,"verde"
"AP3.1",201449,"2014-12-03",40,0,0,0,0,21.8571428571429,0.454545454545455,0.059234619140625,0,1,"verde"
"AP3.1",201450,"2014-12-10",46,3,3,3,3,23.3333333333333,1,0.5,0.407726138507287,1,"verde"
"AP3.1",201451,"2014-12-17",28,3,3,3,3,22.2857142857143,1.2,0.623046875,0.407726138507287,1,"verde"
"AP3.1",201452,"2014-12-24",40,2,2,2,2,24.6,1.33333333333333,0.70947265625,0.271817425671525,2,"amarelo"
"AP3.1",201453,"2014-12-31",39,3,3,3,3,25.0952380952381,1,0.5,0.407726138507287,2,"amarelo"
"AP3.1",201501,"2015-01-07",37,11,11,11,11,23.8571428571429,2,0.95343017578125,1.49499584119339,2,"amarelo"
"AP3.1",201502,"2015-01-14",51,13,13,13,13,25.8571428571429,1.6875,0.955785226506123,1.76681326686491,2,"amarelo"
"AP3.1",201503,"2015-01-21",62,3,3,3,3,24.8571428571429,1,0.499999999999999,0.407726138507287,2,"amarelo"
"AP3.1",201504,"2015-01-28",48,3,3,3,3,24.2857142857143,0.703703703703704,0.116346595954156,0.407726138507287,2,"amarelo"
"AP3.1",201505,"2015-02-04",64,3,3,3,3,20.7142857142857,0.473684210526316,0.0261194929480553,0.407726138507287,2,"amarelo"
"AP3.1",201506,"2015-02-11",47,4,4,4,4,25.2857142857143,1.11111111111111,0.592735290527344,0.54363485134305,2,"amarelo"
"AP3.1",201507,"2015-02-18",57,7,7,7,7,22.4285714285714,1.4,0.797563552856445,0.951360989850337,2,"amarelo"
"AP3.1",201508,"2015-02-25",81,9,9,9,9,24.7142857142857,1.42857142857143,0.851896815700457,1.22317841552186,2,"amarelo"
"AP3.1",201509,"2015-03-04",94,20,20,20,20,22.7142857142857,1.8,0.984985527294054,2.71817425671525,2,"amarelo"
"AP3.1",201510,"2015-03-11",129,16,16,16,16,24,1.25,0.842846710068031,2.1745394053722,2,"amarelo"
"AP3.1",201511,"2015-03-18",137,24,24,24,24,22.8571428571429,1.33333333333333,0.929521855893846,3.2618091080583,2,"amarelo"
"AP3.1",201512,"2015-03-25",146,33,33,33,33,21.7142857142857,1.21666666666667,0.871119456078373,4.48498752358016,2,"amarelo"
"AP3.1",201513,"2015-04-01",141,49,49,49,49,22.4285714285714,1.45205479452055,0.993420757486344,6.65952692895236,3,"laranja"
"AP3.1",201514,"2015-04-08",187,44,44,44,44,20.7142857142857,1.18867924528302,0.905954780103051,5.97998336477355,3,"laranja"
"AP3.1",201515,"2015-04-15",349,84,84,84,84,22,1.4047619047619,0.998363951847776,11.416331878204,3,"laranja"
"AP3.1",201516,"2015-04-22",253,86,86,86,86,22.8571428571429,1.2090395480226,0.969574392817579,11.6881493038756,3,"laranja"
"AP3.1",201517,"2015-04-29",321,125,125,125,125,19.7142857142857,1.3785046728972,0.99984143110941,16.9885891044703,3,"laranja"
"AP3.1",201518,"2015-05-06",598,142,142,142,142,19.8571428571429,1.19661016949153,0.988739137649317,19.2990372226783,3,"laranja"
"AP3.1",201519,"2015-05-13",408,141,141,141,141,18.8571428571429,1.15580736543909,0.977017392492342,19.1631285098425,3,"laranja"
"AP3.1",201520,"2015-05-20",310,135,135,135,135,19.2857142857143,1.02450980392157,0.636126599346022,18.3476762328279,3,"laranja"
"AP3.1",201521,"2015-05-27",295,130,130,130,130,19.5714285714286,0.971291866028708,0.337878996181668,17.6681326686491,3,"laranja"
"AP3.1",201522,"2015-06-03",211,72,72,72,72,18.8571428571429,0.830049261083744,0.00562854615385655,9.7854273241749,3,"laranja"
"AP3.1",201523,"2015-06-10",156,121,121,121,121,18.4285714285714,0.958456973293769,0.29276880028856,16.4449542531273,1,"verde"
"AP3.1",201524,"2015-06-17",116,99,99,99,99,18.2857142857143,0.904024767801858,0.105439168535374,13.4549625707405,1,"verde"
"AP3.1",201525,"2015-06-24",118,111,111,111,111,17,1.13356164383562,0.941098306444551,15.0858671247696,1,"verde"
"AP3.1",201526,"2015-07-01",132,94,94,94,94,17.4285714285714,0.918429003021148,0.141786404679616,12.7754190065617,1,"verde"
"AP3.1",201527,"2015-07-08",99,53,56,54,59,18,0.858552631578947,0.0350520907543466,7.6108879188027,1,"verde"
